student_id,country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
3085,Germany,Developed,10.99,92.9,166.46,22,Male,Urban,High,Both,6.962,Graduate,Social Sciences,8.281,10.162,4.789,12.74,54.4,3,1.398,2.547,0.843,1.111,54.098,6.423,3.267,2,26.108,1,60.0,30.828,88.716,9.895,4.132,7.19,6.478,8.549,125.079,14.77,5.643,106.065,0,1,17.29,40.088,0.0,35.879
3086,Chile,Developing,25.28,47.22,71.64,21,Other,Urban,High,Smartphone,4.32,Diploma,Arts,1.771,4.29,3.062,7.708,34.034,1,0.329,1.064,1.668,0.648,35.177,8.46,3.457,0,9.091,1,47.435,12.906,79.432,10.0,6.626,4.089,3.647,6.786,92.766,11.382,4.65,86.148,0,1,8.064,53.091,0.0,23.47
3087,Bangladesh,Underdeveloped,37.93,39.13,19.06,17,Male,Rural,Low,Smartphone,5.472,Diploma,Business,5.786,7.603,5.068,15.007,61.307,2,0.399,1.588,3.082,0.651,115.848,4.6,8.722,1,27.318,1,53.527,23.995,92.235,9.334,6.043,5.087,7.593,4.475,141.486,18.826,6.948,48.612,1,0,21.147,47.661,0.0,57.66
3088,UAE,Developing,27.15,70.89,45.04,17,Male,Urban,Low,Smartphone,5.921,Diploma,Medicine,3.592,4.853,4.163,12.25,44.769,4,0.686,1.664,1.812,0.353,57.442,14.097,6.832,3,32.687,2,47.483,16.394,89.549,4.31,5.482,6.223,4.164,5.865,119.374,14.605,7.576,48.224,0,1,22.235,50.262,0.0,69.556
3089,Argentina,Developing,18.99,68.14,69.08,24,Female,Urban,Low,Shared Device,6.277,Dropout,NA,3.946,7.056,4.974,15.065,60.904,2,0.367,2.908,1.7,0.589,66.601,7.262,9.616,1,34.074,2,48.738,15.529,87.719,7.547,5.489,7.549,6.777,7.007,136.725,20.091,9.276,57.97,0,0,22.722,41.719,0.0,76.05
3090,France,Developed,6.56,86.96,234.29,25,Male,Urban,Low,Smartphone,7.323,Diploma,Social Sciences,4.756,5.749,4.455,14.384,53.573,4,0.366,1.525,2.564,0.329,63.892,13.486,6.537,3,31.533,2,50.274,24.999,87.646,8.413,5.222,5.756,6.444,4.316,135.083,14.523,7.175,52.957,0,1,24.579,57.771,0.0,62.82
3091,Philippines,Developing,24.12,66.21,33.68,16,Male,Urban,Low,Smartphone,4.631,School,NA,3.914,4.631,1.012,5.695,7.908,2,0.125,0.538,0.35,0.086,53.022,1.633,1.298,1,10.352,1,55.048,18.893,88.492,10.0,7.152,3.224,1.782,1.81,55.841,8.015,4.626,26.526,0,0,9.397,64.065,0.0,40.593
3092,UK,Developed,12.32,93.79,133.44,20,Female,Rural,Middle,Smartphone,6.644,Graduate,Arts,6.196,8.006,3.133,11.019,37.6,2,0.584,0.984,1.566,0.544,92.701,4.63,6.217,1,22.833,1,56.873,23.406,84.359,10.0,5.451,5.631,6.092,4.25,97.668,10.348,5.085,53.246,0,0,15.373,57.442,0.0,30.463
3093,Qatar,Developing,16.3,54.93,27.19,15,Female,Rural,Middle,Smartphone,4.455,School,NA,5.738,5.711,2.41,7.882,36.848,1,0.452,1.2,0.758,0.37,72.569,7.189,3.217,0,11.905,1,52.182,27.246,88.02,10.0,7.282,3.995,4.081,2.768,72.598,10.927,4.831,74.735,1,0,8.82,67.31,0.0,46.932
3094,Germany,Developed,10.99,92.9,166.46,25,Female,Urban,High,Both,6.226,Graduate,STEM,7.147,6.613,4.455,13.197,50.764,2,0.981,1.88,1.594,0.517,125.474,9.677,8.474,1,24.611,1,54.192,26.001,92.41,8.232,4.582,5.494,5.925,5.255,121.298,18.478,6.105,106.646,0,0,16.537,47.046,0.0,43.548
3095,Philippines,Developing,24.12,66.21,33.68,22,Female,Rural,Middle,Smartphone,5.865,Graduate,Law,6.698,8.581,3.597,11.049,40.705,2,0.971,1.504,1.122,0.505,91.538,5.861,2.041,1,20.527,1,54.359,23.346,88.099,8.784,5.88,4.676,6.172,3.589,101.296,12.933,4.51,45.733,0,1,14.575,69.7,0.0,30.621
3096,Turkey,Developing,20.82,74.61,52.36,17,Male,Urban,Middle,Smartphone,7.423,School,NA,7.566,8.653,6.999,17.153,72.151,3,0.418,3.447,3.134,0.29,138.837,7.865,8.498,2,43.396,2,51.439,19.615,86.846,7.123,4.0,7.165,6.896,8.198,192.255,27.025,10.0,106.391,0,0,25.027,48.046,0.0,77.403
3097,Kuwait,Developing,33.98,46.91,40.26,19,Female,Urban,Middle,Smartphone,4.9,Dropout,NA,3.891,6.321,3.172,6.479,36.199,2,0.237,1.531,1.403,0.341,40.663,7.249,3.046,1,23.623,1,44.217,18.605,91.988,9.129,6.247,4.868,5.111,7.925,78.357,11.541,5.468,50.279,0,0,14.025,58.443,0.0,37.115
3098,Vietnam,Developing,30.7,66.87,45.63,18,Female,Urban,Middle,Smartphone,3.724,School,NA,2.947,4.265,4.182,10.951,48.553,3,0.247,1.321,2.615,0.33,67.312,6.576,5.584,2,34.143,2,44.703,15.373,89.213,5.71,4.915,5.58,5.028,4.793,108.276,14.912,8.524,97.246,0,1,20.628,44.494,0.0,58.544
3099,France,Developed,6.56,86.96,234.29,19,Other,Urban,Low,Smartphone,9.115,School,NA,3.535,6.465,3.624,11.386,32.281,3,0.519,2.051,1.054,0.416,80.78,7.859,2.239,2,18.603,1,48.674,18.008,78.267,9.14,5.921,4.451,2.637,2.042,99.729,11.286,4.458,35.419,0,1,16.953,71.633,0.0,40.791
3100,Oman,Developing,34.31,54.33,76.57,25,Male,Rural,Middle,Smartphone,3.656,Graduate,Business,7.469,6.788,2.128,7.896,19.102,1,0.419,1.038,0.671,0.4,41.726,9.021,2.932,0,14.659,1,60.0,32.366,92.03,9.821,6.398,3.288,3.825,1.575,58.635,7.269,3.441,31.937,0,0,6.958,64.005,0.0,27.11
3101,Chile,Developing,25.28,47.22,71.64,24,Female,Rural,Middle,Smartphone,5.666,Diploma,Arts,7.539,8.351,3.483,10.748,32.187,2,0.402,1.767,1.314,0.577,64.039,10.088,5.902,1,24.622,1,54.254,29.594,94.499,8.318,5.595,4.899,6.262,4.049,119.776,18.799,6.753,66.367,0,1,13.642,56.272,0.0,49.083
3102,Poland,Developing,26.85,55.75,20.42,17,Female,Urban,Low,Shared Device,6.17,School,NA,6.935,8.468,5.082,13.588,61.683,3,0.764,2.757,1.562,0.406,91.507,12.075,10.142,2,34.204,2,50.106,26.948,85.882,6.671,4.162,6.301,7.409,6.767,134.475,17.09,8.175,51.906,1,0,20.702,46.897,0.0,72.275
3103,Sweden,Developed,11.01,75.9,118.9,24,Male,Urban,High,Both,3.922,Graduate,STEM,5.527,4.398,2.255,6.702,23.948,2,0.74,0.955,0.559,0.618,47.454,1.688,3.386,1,12.05,1,55.436,18.912,99.216,8.37,6.501,4.809,4.584,5.924,73.711,12.542,5.982,107.111,0,0,10.081,55.528,0.0,29.947
3104,Bangladesh,Underdeveloped,37.93,39.13,19.06,17,Male,Rural,High,Smartphone,3.345,School,NA,4.877,5.685,3.289,10.574,38.334,2,0.463,1.351,1.475,0.607,69.934,3.976,3.43,1,17.943,1,55.391,21.053,90.712,10.0,5.119,5.699,5.389,3.983,95.697,11.433,6.143,94.64,1,0,16.572,50.736,0.0,36.17
3105,Ghana,Underdeveloped,40.55,23.24,10.57,21,Female,Rural,High,Smartphone,5.019,Dropout,NA,4.296,4.54,3.195,10.249,40.357,2,0.54,1.478,1.177,0.752,67.883,5.808,5.194,1,21.83,1,52.012,19.024,95.431,9.489,5.695,5.69,4.966,6.852,95.603,14.585,5.928,96.312,0,0,13.54,43.615,0.0,36.638
3106,Japan,Developed,6.56,93.44,122.38,23,Female,Urban,Middle,Smartphone,5.045,Diploma,Business,6.747,8.95,3.075,7.748,31.757,1,0.386,1.061,1.627,0.648,31.238,4.008,2.332,0,4.817,1,60.0,28.05,98.4,10.0,7.106,4.828,3.558,6.321,92.994,12.046,6.221,76.559,0,0,9.226,56.397,0.0,41.141
3107,Mexico,Developing,23.64,47.24,73.55,22,Male,Rural,Middle,Both,3.76,Graduate,Arts,6.011,5.083,2.197,6.334,28.45,2,0.692,0.943,0.562,0.507,58.979,3.535,2.201,1,9.817,1,57.133,28.798,87.628,9.289,7.05,5.449,5.262,5.267,65.875,9.606,4.518,53.609,0,0,9.751,60.983,0.0,41.033
3108,Sri Lanka,Underdeveloped,62.28,36.84,11.02,17,Female,Rural,Middle,Smartphone,4.505,School,NA,4.064,7.409,2.767,8.301,37.775,1,0.395,0.864,1.508,0.266,82.198,6.909,3.819,0,22.055,1,50.758,20.538,84.398,8.209,5.764,6.049,7.76,3.713,78.642,11.036,7.591,87.282,1,1,12.805,61.46,0.0,51.744
3109,Denmark,Developed,5.21,82.77,129.26,23,Female,Rural,High,Laptop,5.907,Diploma,Medicine,6.932,9.121,4.924,12.593,55.157,3,0.287,1.579,3.058,0.263,60.952,8.077,4.824,2,27.107,1,56.996,26.415,87.796,8.618,5.004,5.172,3.278,4.129,122.662,18.156,7.612,141.529,1,1,19.909,63.288,0.0,48.397
3110,Canada,Developed,14.51,90.5,188.19,25,Female,Rural,Middle,Smartphone,7.236,Graduate,Business,7.157,8.694,5.295,13.729,53.003,3,1.118,2.606,1.572,0.621,107.018,6.529,7.418,2,32.297,2,51.846,27.25,92.469,7.53,5.31,3.809,3.491,3.097,135.896,17.452,8.106,82.076,0,1,21.312,61.345,0.0,60.301
3111,Bolivia,Underdeveloped,44.35,35.68,17.19,20,Female,Rural,High,Smartphone,4.713,Graduate,STEM,5.958,5.64,2.493,7.049,31.897,1,0.489,1.363,0.642,0.299,57.495,6.227,1.485,0,12.284,1,58.909,25.597,92.29,10.0,5.613,5.065,2.879,6.673,62.334,6.408,4.492,93.775,0,0,8.709,54.589,0.0,32.597
3112,Sri Lanka,Underdeveloped,62.28,36.84,11.02,20,Female,Rural,Low,Shared Device,5.91,Dropout,NA,2.762,6.234,3.305,7.425,36.715,3,0.287,1.474,1.545,0.466,68.557,1.857,6.521,2,18.126,1,49.854,16.739,77.566,7.854,5.032,6.192,5.394,7.556,86.808,8.418,4.778,38.355,0,0,17.859,46.599,0.0,44.057
3113,Sri Lanka,Underdeveloped,62.28,36.84,11.02,21,Female,Urban,Middle,Smartphone,2.588,Postgraduate,Arts,7.826,7.41,1.849,7.954,20.31,3,0.531,0.718,0.601,0.378,78.978,4.196,3.436,2,13.032,1,60.0,27.638,100.0,9.778,6.79,4.035,3.454,3.407,60.218,8.227,4.36,67.336,0,0,12.474,64.518,0.0,31.343
3114,Sweden,Developed,11.01,75.9,118.9,20,Female,Rural,High,Laptop,6.391,Postgraduate,STEM,4.734,6.224,2.642,8.627,34.5,2,1.1,0.919,0.623,0.692,52.01,2.892,3.458,1,21.515,1,48.753,19.069,100.0,10.0,6.483,5.434,6.297,5.586,88.213,9.87,6.901,111.75,0,0,11.532,50.029,0.0,48.021
3115,Indonesia,Developing,27.24,68.17,68.45,15,Male,Urban,Middle,Smartphone,5.341,School,NA,7.178,7.332,3.296,11.285,40.308,1,0.561,1.836,0.899,0.557,92.472,2.608,5.693,0,13.74,1,60.0,25.984,99.128,8.949,5.149,5.451,6.129,6.891,96.476,15.803,5.296,70.28,0,0,8.611,46.409,0.0,37.091
3116,South Africa,Developing,22.33,69.46,26.6,20,Female,Urban,Low,Shared Device,4.155,Graduate,Law,7.153,9.465,2.018,8.959,28.375,2,0.492,0.713,0.814,0.259,42.905,7.571,3.495,1,17.03,1,59.654,29.19,93.235,8.769,6.662,4.878,3.255,1.0,73.212,10.836,4.835,36.913,0,0,12.238,65.59,0.0,42.771
3117,Kuwait,Developing,33.98,46.91,40.26,22,Female,Urban,High,Smartphone,4.912,Graduate,Arts,5.977,6.231,2.528,7.127,29.697,2,0.493,1.153,0.882,0.463,40.111,7.302,2.607,1,18.617,1,56.55,25.744,100.0,9.414,6.013,5.786,5.833,6.148,62.379,4.798,3.343,59.388,0,0,10.966,44.145,0.0,14.995
3118,Thailand,Developing,17.79,50.96,73.77,23,Male,Rural,Low,Shared Device,5.47,Dropout,NA,4.691,6.021,5.064,15.139,54.905,3,0.487,1.623,2.955,0.479,62.643,10.004,5.66,2,24.901,1,56.32,22.829,93.632,8.135,4.847,3.931,4.587,6.626,130.833,14.962,6.197,47.628,0,1,20.406,46.236,0.0,55.229
3119,UK,Developed,12.32,93.79,133.44,19,Male,Urban,Middle,Smartphone,6.833,School,NA,6.543,9.644,3.03,10.699,31.763,1,0.228,1.421,1.382,0.119,102.901,3.593,4.335,0,12.578,1,59.126,29.333,87.284,10.0,6.298,4.284,4.16,5.935,91.886,12.26,5.548,50.406,0,0,12.219,47.03,0.0,38.518
3120,Netherlands,Developed,14.7,80.43,107.41,21,Male,Urban,Middle,Smartphone,5.4,Graduate,Social Sciences,8.283,8.295,3.191,9.36,36.98,2,0.722,1.564,0.905,0.771,68.033,7.339,2.321,1,17.823,1,58.678,31.636,96.676,10.0,5.958,4.668,5.106,3.659,83.02,12.513,4.708,50.342,0,0,13.033,57.856,0.0,33.023
3121,Chile,Developing,25.28,47.22,71.64,23,Female,Urban,Low,Smartphone,4.767,Diploma,Business,3.323,5.091,5.617,13.542,64.365,3,0.926,2.582,2.109,0.647,56.022,3.947,3.914,2,35.298,2,45.395,13.877,84.057,5.789,5.081,7.67,7.269,6.106,138.966,17.297,7.968,32.879,0,0,24.703,41.862,0.0,65.071
3122,Romania,Developing,15.93,48.48,50.64,17,Male,Urban,Low,Smartphone,6.685,School,NA,6.888,6.986,6.023,15.58,56.938,4,1.12,3.561,1.342,0.631,133.042,17.133,8.103,3,36.591,2,49.532,25.948,92.463,6.711,4.33,7.129,4.875,10.0,157.665,20.077,7.144,39.895,1,1,27.005,39.542,0.0,55.481
3123,Vietnam,Developing,30.7,66.87,45.63,22,Male,Rural,High,Shared Device,3.332,Diploma,Arts,4.285,7.07,2.169,5.606,30.793,2,0.156,0.762,1.251,0.153,37.177,5.884,2.865,1,15.075,1,51.992,22.908,88.987,7.212,6.055,5.637,5.956,9.407,63.212,12.375,4.443,90.22,0,0,8.9,49.52,0.0,30.679
3124,Peru,Underdeveloped,50.6,32.83,15.05,21,Female,Urban,High,Smartphone,5.723,Dropout,NA,2.189,2.718,4.282,13.041,44.016,3,0.274,1.605,2.402,0.325,106.139,12.663,6.227,2,21.181,1,45.373,14.117,80.527,7.521,5.443,4.323,5.624,6.416,124.757,14.409,5.13,83.335,0,0,17.922,61.458,0.0,32.494
3125,Indonesia,Developing,27.24,68.17,68.45,16,Male,Urban,Low,Smartphone,3.624,School,NA,6.446,6.039,3.006,10.157,34.229,1,0.26,1.687,1.06,0.61,59.961,10.664,5.061,0,10.616,1,55.447,25.11,92.941,10.0,5.92,4.157,3.868,3.413,83.381,7.971,4.464,50.729,0,1,9.206,64.917,0.0,50.859
3126,Chile,Developing,25.28,47.22,71.64,20,Female,Urban,Low,Smartphone,5.382,Graduate,Business,4.774,7.212,3.929,10.668,37.373,1,0.95,1.517,1.463,0.716,79.405,7.706,2.044,0,13.306,1,53.924,22.565,98.863,10.0,6.444,2.544,1.453,4.251,111.409,14.995,6.137,34.166,0,1,11.015,57.929,0.0,54.212
3127,Vietnam,Developing,30.7,66.87,45.63,21,Other,Urban,High,Smartphone,3.296,Graduate,Business,6.662,6.734,2.799,9.467,33.675,3,0.468,1.62,0.711,0.444,87.36,11.053,2.808,2,25.578,1,51.208,24.105,86.579,8.788,5.108,5.668,5.291,5.48,86.536,9.875,4.799,86.605,1,0,17.483,54.484,0.0,23.63
3128,Qatar,Developing,16.3,54.93,27.19,17,Male,Rural,Low,Smartphone,3.391,Diploma,STEM,9.733,7.344,4.248,12.179,47.95,4,0.609,1.861,1.778,0.515,109.719,6.867,7.797,3,16.807,1,60.0,33.348,100.0,10.0,5.243,5.179,6.635,6.708,119.025,21.559,5.349,44.488,0,0,17.223,58.008,0.0,48.095
3129,Indonesia,Developing,27.24,68.17,68.45,19,Male,Rural,Middle,Laptop,3.543,School,NA,4.612,7.824,2.626,8.661,24.002,1,0.262,1.549,0.815,0.585,43.53,4.728,2.75,0,4.462,1,55.566,23.25,94.284,10.0,7.639,3.28,4.703,6.848,71.488,11.83,6.411,57.924,0,0,8.707,50.925,0.0,36.376
3130,Oman,Developing,34.31,54.33,76.57,16,Male,Rural,Middle,Laptop,5.39,School,NA,5.497,6.277,4.053,11.002,48.415,2,0.679,2.239,1.135,0.608,86.751,9.557,4.622,1,9.655,1,57.568,25.005,91.335,7.511,5.323,4.277,2.285,3.69,112.444,12.965,2.926,21.42,0,0,13.182,60.497,0.0,25.25
3131,Kuwait,Developing,33.98,46.91,40.26,20,Female,Urban,Middle,Smartphone,4.985,Diploma,Business,5.148,5.948,2.899,9.045,32.078,2,0.146,1.166,1.587,0.214,63.763,1.933,2.41,1,17.108,1,59.387,25.35,87.193,6.798,6.304,4.914,5.798,5.703,78.39,7.381,5.786,74.367,0,0,12.221,50.853,0.0,48.305
3132,Ethiopia,Underdeveloped,38.66,23.59,24.25,15,Male,Rural,Middle,Smartphone,5.062,School,NA,7.022,7.512,4.288,12.197,47.586,3,0.601,1.489,2.198,0.757,67.674,4.726,7.647,2,30.189,2,57.311,24.611,91.851,6.885,5.661,6.71,7.517,5.17,127.52,14.959,6.621,71.806,0,0,22.223,46.604,0.0,44.717
3133,Bolivia,Underdeveloped,44.35,35.68,17.19,22,Male,Rural,Low,Smartphone,4.032,Dropout,NA,3.247,5.72,4.773,13.838,52.625,3,0.466,2.291,2.016,0.663,88.907,9.012,6.915,2,33.47,2,48.419,16.641,81.006,8.67,4.798,5.979,5.363,5.654,121.507,12.977,4.993,35.61,0,0,22.571,51.761,0.0,41.257
3134,Brazil,Developing,25.5,69.07,31.19,17,Female,Urban,High,Smartphone,4.695,School,NA,6.374,6.78,2.083,6.19,23.76,2,0.295,1.043,0.745,0.296,55.257,1.643,2.13,1,13.647,1,58.462,23.999,98.229,8.3,6.111,5.66,8.235,4.744,70.837,8.902,3.329,47.118,0,0,6.757,61.528,0.0,27.833
3135,Denmark,Developed,5.21,82.77,129.26,22,Male,Urban,High,Smartphone,6.375,Diploma,Business,2.766,5.657,4.602,12.778,48.893,2,0.54,1.977,2.086,0.287,112.938,5.424,5.996,1,17.53,1,58.728,14.931,88.057,7.786,5.804,3.022,2.381,3.121,120.428,15.311,5.413,106.853,1,1,13.135,69.74,0.0,31.005
3136,Malaysia,Developing,20.84,45.17,39.08,15,Male,Rural,Middle,Smartphone,4.013,School,NA,4.295,7.444,4.695,11.93,52.419,2,0.788,2.329,1.578,0.8,72.39,10.843,8.229,1,26.221,1,46.984,20.321,89.438,9.178,5.429,5.839,5.889,8.027,123.686,15.549,6.831,62.271,0,0,16.163,55.869,0.0,48.181
3137,Peru,Underdeveloped,50.6,32.83,15.05,19,Female,Rural,Low,Smartphone,3.499,School,NA,8.015,8.666,0.788,5.148,15.39,1,0.116,0.253,0.419,0.061,46.692,4.676,1.494,0,6.602,1,60.0,31.754,92.298,10.0,7.433,3.152,2.959,1.0,36.003,5.321,3.76,21.51,0,0,3.888,74.869,0.0,28.066
3138,Thailand,Developing,17.79,50.96,73.77,20,Male,Urban,Middle,Smartphone,4.354,Diploma,Business,3.665,5.26,3.2,10.448,36.863,2,0.408,1.157,1.635,0.439,87.482,11.41,3.707,1,20.743,1,52.239,18.4,92.682,8.938,6.751,3.672,2.459,5.024,103.997,14.083,5.449,65.292,0,0,15.31,59.294,0.0,48.56
3139,India,Developing,21.08,49.23,68.22,23,Female,Urban,Low,Shared Device,5.479,Diploma,Medicine,9.671,9.391,4.972,15.575,52.653,3,0.858,2.621,1.493,0.535,121.317,10.059,6.226,2,30.985,2,60.0,31.263,98.419,9.601,4.92,6.7,7.852,7.453,126.522,17.594,7.494,43.934,0,0,24.286,38.292,0.0,72.41
3140,France,Developed,6.56,86.96,234.29,19,Female,Urban,High,Smartphone,5.943,School,NA,1.524,5.529,5.661,17.334,59.617,3,0.894,3.169,1.598,0.855,93.097,7.806,7.516,2,38.787,2,41.922,13.027,76.743,6.545,4.92,5.877,4.912,7.337,153.069,18.288,6.989,133.396,0,1,27.742,45.682,0.0,38.021
3141,Sri Lanka,Underdeveloped,62.28,36.84,11.02,19,Male,Urban,Middle,Laptop,4.719,School,NA,6.488,5.164,3.278,8.092,45.818,2,0.285,1.757,1.236,0.541,32.601,9.258,3.141,1,17.502,1,58.113,23.21,86.74,9.96,6.928,3.691,2.319,5.387,95.936,13.846,4.639,42.377,0,1,15.004,58.16,0.0,24.72
3142,Denmark,Developed,5.21,82.77,129.26,18,Female,Urban,High,Both,6.121,Diploma,Social Sciences,5.053,6.153,4.976,11.259,59.353,4,0.712,2.285,1.98,0.602,94.636,12.948,5.88,3,36.438,2,43.465,24.885,88.298,7.858,4.914,6.196,5.964,5.489,136.408,15.947,6.341,108.311,0,1,25.082,52.5,0.0,35.624
3143,Romania,Developing,15.93,48.48,50.64,25,Male,Rural,Middle,Smartphone,4.313,Graduate,Law,3.86,3.986,2.464,8.713,37.403,1,0.473,1.228,0.764,0.671,41.745,6.999,3.428,0,7.665,1,59.356,20.08,93.15,9.884,8.212,3.474,4.896,5.119,72.631,11.165,4.346,47.978,0,0,9.287,60.386,0.0,24.311
3144,New Zealand,Developed,6.82,80.62,187.68,24,Male,Rural,Low,Smartphone,5.486,Diploma,Medicine,8.565,10.78,3.278,8.707,41.283,1,0.505,1.718,1.054,0.567,68.163,7.655,6.294,0,11.734,1,60.0,33.512,97.154,10.0,5.512,5.487,5.401,6.56,80.988,7.596,3.109,39.98,1,0,13.145,46.063,0.0,31.436
3145,Argentina,Developing,18.99,68.14,69.08,23,Male,Urban,Low,Shared Device,7.081,Diploma,STEM,5.961,8.713,4.782,12.867,55.869,2,0.273,1.575,2.934,0.183,120.179,14.058,3.077,1,21.587,1,56.95,24.662,88.161,8.843,6.229,2.679,2.674,6.913,144.752,19.987,7.348,50.359,0,1,16.075,58.684,0.0,72.128
3146,Oman,Developing,34.31,54.33,76.57,17,Male,Urban,High,Shared Device,4.462,Diploma,STEM,3.295,3.722,2.212,4.792,23.789,1,0.359,1.212,0.641,0.489,34.711,1.24,3.088,0,8.472,1,48.61,18.565,90.51,9.071,5.591,4.58,5.613,5.152,72.168,9.73,5.391,109.408,0,0,7.226,54.931,0.0,37.846
3147,Qatar,Developing,16.3,54.93,27.19,16,Female,Rural,Low,Smartphone,4.654,School,NA,3.265,4.38,3.323,9.23,36.271,2,0.54,1.691,1.092,0.763,76.907,10.223,1.853,1,11.89,1,54.896,19.576,89.298,9.037,5.335,5.127,5.203,5.395,95.652,12.651,6.971,36.648,0,0,14.368,53.462,0.0,58.543
3148,Turkey,Developing,20.82,74.61,52.36,18,Male,Rural,Middle,Smartphone,7.578,School,NA,5.61,6.414,5.233,15.516,52.339,2,0.444,1.888,2.9,0.646,74.199,17.96,4.603,1,28.209,1,51.389,21.474,95.183,9.086,4.906,7.143,6.266,9.508,146.099,18.079,5.994,61.621,1,0,19.422,43.687,0.0,43.496
3149,China,Developing,18.67,61.28,72.29,20,Female,Rural,Middle,Laptop,6.915,Graduate,Law,5.983,6.335,4.701,13.04,50.079,2,0.995,2.07,1.636,0.754,127.322,5.264,5.184,1,16.395,1,56.733,28.404,83.358,10.0,5.245,2.731,3.401,3.31,138.571,17.686,5.161,50.874,0,0,14.148,61.668,0.0,32.879
3150,Kuwait,Developing,33.98,46.91,40.26,21,Male,Urban,Middle,Smartphone,5.016,Graduate,Medicine,8.248,8.359,2.758,8.969,24.738,2,0.461,1.318,0.979,0.668,51.731,9.541,4.771,1,4.746,1,60.0,33.483,100.0,10.0,6.275,3.862,3.78,6.007,78.784,8.546,4.817,50.17,0,1,9.206,66.543,0.0,25.814
3151,Canada,Developed,14.51,90.5,188.19,20,Female,Urban,Middle,Laptop,5.46,Postgraduate,Law,5.381,7.392,2.785,10.406,30.699,2,0.715,1.018,1.052,0.407,99.787,6.766,2.274,1,16.938,1,53.245,23.231,91.167,8.848,6.302,4.976,3.597,4.922,95.208,13.818,5.304,58.183,0,0,9.647,57.83,0.0,42.721
3152,Oman,Developing,34.31,54.33,76.57,15,Female,Rural,Middle,Smartphone,5.928,School,NA,6.624,7.404,2.526,8.573,28.355,3,0.353,1.28,0.893,0.63,63.77,9.104,4.671,2,22.318,1,54.622,29.033,96.13,10.0,6.2,5.847,5.853,3.928,69.717,8.32,3.54,30.53,0,0,16.473,59.947,0.0,22.305
3153,Kenya,Underdeveloped,48.2,34.17,24.44,17,Female,Rural,Middle,Laptop,3.549,School,NA,6.618,7.346,2.095,6.436,29.492,3,0.369,0.95,0.776,0.643,31.332,6.718,3.792,2,17.602,1,54.106,25.049,100.0,10.0,5.735,3.903,4.217,3.808,59.503,7.04,4.076,57.649,0,1,11.414,55.796,0.0,40.53
3154,Chile,Developing,25.28,47.22,71.64,21,Female,Rural,Middle,Smartphone,4.012,Dropout,NA,6.547,6.802,2.685,6.74,34.199,3,0.369,1.303,1.013,0.483,39.998,5.145,4.895,2,17.154,1,54.572,25.572,94.655,10.0,5.745,4.054,4.144,6.71,73.389,10.658,4.98,63.069,0,0,14.696,53.894,0.0,31.716
3155,Bolivia,Underdeveloped,44.35,35.68,17.19,16,Male,Rural,Middle,Both,3.815,School,NA,6.475,5.165,3.125,9.47,37.446,2,0.21,0.941,1.974,0.427,42.723,8.732,2.9,1,6.716,1,58.204,24.484,99.934,10.0,5.532,4.36,4.654,4.46,89.879,11.422,4.466,53.128,0,0,9.17,65.265,0.0,37.401
3156,Nigeria,Underdeveloped,55.53,46.62,12.27,23,Female,Rural,Middle,Smartphone,4.307,Graduate,STEM,6.075,7.577,2.284,7.059,23.181,2,0.516,0.762,1.007,0.629,41.562,2.902,2.884,1,16.546,1,56.36,27.002,94.649,9.726,6.092,4.119,4.385,2.876,69.555,8.814,3.32,36.694,0,0,10.304,63.962,0.0,25.235
3157,Japan,Developed,6.56,93.44,122.38,25,Male,Urban,High,Both,6.265,Postgraduate,Medicine,7.444,8.934,3.208,9.226,40.813,2,0.912,1.113,1.183,0.521,86.624,4.419,3.798,1,16.319,1,60.0,33.194,100.0,8.88,6.599,4.841,5.087,5.772,85.763,15.426,7.211,138.249,0,0,13.378,56.015,0.0,50.322
3158,Sweden,Developed,11.01,75.9,118.9,20,Female,Urban,Low,Shared Device,3.395,Diploma,Arts,5.211,6.371,1.618,6.365,29.013,2,0.125,0.96,0.534,0.361,27.877,1.279,1.254,1,9.79,1,57.304,25.573,95.638,10.0,6.284,4.444,3.789,5.529,51.721,7.19,3.368,21.123,0,0,8.115,55.591,0.0,33.981
3159,Turkey,Developing,20.82,74.61,52.36,15,Male,Rural,Middle,Laptop,6.397,School,NA,4.482,4.976,3.16,8.557,44.526,2,0.311,1.877,0.971,0.63,85.288,3.786,2.256,1,17.926,1,50.627,21.239,85.261,6.205,5.776,4.744,3.442,4.655,76.912,11.689,6.067,83.517,0,1,11.859,56.156,0.0,55.156
